plate,well,runtime,measure,run,measures_pp
S1L2,D03,161968,0.659,saved-2019-08-27_SR1_results,0.5770000000000001
S1L2,D03,162868,0.655,saved-2019-08-27_SR1_results,0.5730000000000001
S1L2,D03,163760,0.66,saved-2019-08-27_SR1_results,0.5780000000000001
S1L2,D03,164660,0.658,saved-2019-08-27_SR1_results,0.5760000000000001
S1L2,D03,165560,0.657,saved-2019-08-27_SR1_results,0.5750000000000001
S1L2,D03,166462,0.657,saved-2019-08-27_SR1_results,0.5750000000000001
S1L2,D03,167362,0.659,saved-2019-08-27_SR1_results,0.5770000000000001
S1L2,D03,168263,0.657,saved-2019-08-27_SR1_results,0.5750000000000001
S1L2,D03,169162,0.656,saved-2019-08-27_SR1_results,0.5740000000000001
S1L2,D03,170064,0.657,saved-2019-08-27_SR1_results,0.5750000000000001
S1L2,D03,170964,0.656,saved-2019-08-27_SR1_results,0.5740000000000001
S1L2,D03,171865,0.661,saved-2019-08-27_SR1_results,0.5790000000000001
S1L2,D04,0,0.08,saved-2019-08-27_SR1_results,0
S1L2,D04,861,0.081,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L2,D04,1763,0.081,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L2,D04,2663,0.082,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L2,D04,3563,0.083,saved-2019-08-27_SR1_results,0.0030000000000000027
S1L2,D04,4465,0.083,saved-2019-08-27_SR1_results,0.0030000000000000027
S1L2,D04,5365,0.085,saved-2019-08-27_SR1_results,0.0050000000000000044
S1L2,D04,6266,0.086,saved-2019-08-27_SR1_results,0.0059999999999999915
S1L2,D04,7166,0.088,saved-2019-08-27_SR1_results,0.007999999999999993
S1L2,D04,8068,0.09,saved-2019-08-27_SR1_results,0.009999999999999995
S1L2,D04,8958,0.093,saved-2019-08-27_SR1_results,0.012999999999999998
S1L2,D04,9860,0.098,saved-2019-08-27_SR1_results,0.018000000000000002
S1L2,D04,10760,0.103,saved-2019-08-27_SR1_results,0.022999999999999993
S1L2,D04,11660,0.11,saved-2019-08-27_SR1_results,0.03
S1L2,D04,12561,0.118,saved-2019-08-27_SR1_results,0.03799999999999999
S1L2,D04,13462,0.128,saved-2019-08-27_SR1_results,0.048
S1L2,D04,14363,0.15,saved-2019-08-27_SR1_results,0.06999999999999999
S1L2,D04,15263,0.193,saved-2019-08-27_SR1_results,0.113
S1L2,D04,16164,0.253,saved-2019-08-27_SR1_results,0.173
S1L2,D04,17065,0.297,saved-2019-08-27_SR1_results,0.21699999999999997
S1L2,D04,17966,0.289,saved-2019-08-27_SR1_results,0.20899999999999996
S1L2,D04,18867,0.312,saved-2019-08-27_SR1_results,0.23199999999999998
S1L2,D04,19767,0.362,saved-2019-08-27_SR1_results,0.282
S1L2,D04,20657,0.181,saved-2019-08-27_SR1_results,0.10099999999999999
S1L2,D04,21559,0.188,saved-2019-08-27_SR1_results,0.108
S1L2,D04,22459,0.203,saved-2019-08-27_SR1_results,0.12300000000000001
S1L2,D04,23360,0.219,saved-2019-08-27_SR1_results,0.139
S1L2,D04,24261,0.241,saved-2019-08-27_SR1_results,0.16099999999999998
S1L2,D04,25162,0.269,saved-2019-08-27_SR1_results,0.189
S1L2,D04,26062,0.297,saved-2019-08-27_SR1_results,0.21699999999999997
S1L2,D04,26963,0.328,saved-2019-08-27_SR1_results,0.248
S1L2,D04,27864,0.359,saved-2019-08-27_SR1_results,0.27899999999999997
S1L2,D04,28765,0.388,saved-2019-08-27_SR1_results,0.308
S1L2,D04,29666,0.413,saved-2019-08-27_SR1_results,0.33299999999999996
S1L2,D04,30566,0.435,saved-2019-08-27_SR1_results,0.355
S1L2,D04,31467,0.465,saved-2019-08-27_SR1_results,0.385
S1L2,D04,32358,0.49,saved-2019-08-27_SR1_results,0.41
S1L2,D04,33259,0.517,saved-2019-08-27_SR1_results,0.437
S1L2,D04,34159,0.543,saved-2019-08-27_SR1_results,0.463
S1L2,D04,35061,0.569,saved-2019-08-27_SR1_results,0.48899999999999993
S1L2,D04,35962,0.601,saved-2019-08-27_SR1_results,0.521
S1L2,D04,36861,0.626,saved-2019-08-27_SR1_results,0.546
S1L2,D04,37763,0.648,saved-2019-08-27_SR1_results,0.5680000000000001
S1L2,D04,38663,0.672,saved-2019-08-27_SR1_results,0.5920000000000001
S1L2,D04,39565,0.689,saved-2019-08-27_SR1_results,0.609
S1L2,D04,40464,0.691,saved-2019-08-27_SR1_results,0.611
S1L2,D04,41366,0.686,saved-2019-08-27_SR1_results,0.6060000000000001
S1L2,D04,42266,0.68,saved-2019-08-27_SR1_results,0.6000000000000001
S1L2,D04,43168,0.679,saved-2019-08-27_SR1_results,0.5990000000000001
S1L2,D04,44068,0.678,saved-2019-08-27_SR1_results,0.5980000000000001
S1L2,D04,44959,0.676,saved-2019-08-27_SR1_results,0.5960000000000001
S1L2,D04,45859,0.675,saved-2019-08-27_SR1_results,0.5950000000000001
S1L2,D04,46761,0.674,saved-2019-08-27_SR1_results,0.5940000000000001
S1L2,D04,47660,0.671,saved-2019-08-27_SR1_results,0.5910000000000001
S1L2,D04,48561,0.671,saved-2019-08-27_SR1_results,0.5910000000000001
S1L2,D04,49464,0.673,saved-2019-08-27_SR1_results,0.5930000000000001
S1L2,D04,50364,0.672,saved-2019-08-27_SR1_results,0.5920000000000001
S1L2,D04,51264,0.669,saved-2019-08-27_SR1_results,0.5890000000000001
S1L2,D04,52166,0.669,saved-2019-08-27_SR1_results,0.5890000000000001
S1L2,D04,53066,0.667,saved-2019-08-27_SR1_results,0.5870000000000001
S1L2,D04,53966,0.665,saved-2019-08-27_SR1_results,0.5850000000000001
S1L2,D04,54866,0.665,saved-2019-08-27_SR1_results,0.5850000000000001
S1L2,D04,55767,0.666,saved-2019-08-27_SR1_results,0.5860000000000001
S1L2,D04,56658,0.665,saved-2019-08-27_SR1_results,0.5850000000000001
S1L2,D04,57559,0.663,saved-2019-08-27_SR1_results,0.5830000000000001
S1L2,D04,58460,0.664,saved-2019-08-27_SR1_results,0.5840000000000001
S1L2,D04,59361,0.661,saved-2019-08-27_SR1_results,0.5810000000000001
S1L2,D04,60261,0.663,saved-2019-08-27_SR1_results,0.5830000000000001
S1L2,D04,61161,0.661,saved-2019-08-27_SR1_results,0.5810000000000001
S1L2,D04,62063,0.662,saved-2019-08-27_SR1_results,0.5820000000000001
S1L2,D04,62963,0.66,saved-2019-08-27_SR1_results,0.5800000000000001
S1L2,D04,63864,0.659,saved-2019-08-27_SR1_results,0.5790000000000001
S1L2,D04,64765,0.657,saved-2019-08-27_SR1_results,0.5770000000000001
S1L2,D04,65666,0.658,saved-2019-08-27_SR1_results,0.5780000000000001
S1L2,D04,66566,0.658,saved-2019-08-27_SR1_results,0.5780000000000001
S1L2,D04,67467,0.657,saved-2019-08-27_SR1_results,0.5770000000000001
S1L2,D04,68358,0.658,saved-2019-08-27_SR1_results,0.5780000000000001
S1L2,D04,69259,0.657,saved-2019-08-27_SR1_results,0.5770000000000001
S1L2,D04,70160,0.655,saved-2019-08-27_SR1_results,0.5750000000000001
S1L2,D04,71060,0.653,saved-2019-08-27_SR1_results,0.5730000000000001
S1L2,D04,71961,0.656,saved-2019-08-27_SR1_results,0.5760000000000001
S1L2,D04,72862,0.653,saved-2019-08-27_SR1_results,0.5730000000000001
S1L2,D04,73763,0.653,saved-2019-08-27_SR1_results,0.5730000000000001
S1L2,D04,74663,0.65,saved-2019-08-27_SR1_results,0.5700000000000001
S1L2,D04,75565,0.653,saved-2019-08-27_SR1_results,0.5730000000000001
S1L2,D04,76465,0.651,saved-2019-08-27_SR1_results,0.5710000000000001
S1L2,D04,77365,0.649,saved-2019-08-27_SR1_results,0.5690000000000001
S1L2,D04,78267,0.651,saved-2019-08-27_SR1_results,0.5710000000000001
S1L2,D04,79167,0.649,saved-2019-08-27_SR1_results,0.5690000000000001
S1L2,D04,80058,0.648,saved-2019-08-27_SR1_results,0.5680000000000001
S1L2,D04,80959,0.65,saved-2019-08-27_SR1_results,0.5700000000000001
S1L2,D04,81860,0.648,saved-2019-08-27_SR1_results,0.5680000000000001
S1L2,D04,82760,0.649,saved-2019-08-27_SR1_results,0.5690000000000001
S1L2,D04,83661,0.65,saved-2019-08-27_SR1_results,0.5700000000000001
S1L2,D04,84562,0.65,saved-2019-08-27_SR1_results,0.5700000000000001
S1L2,D04,85462,0.648,saved-2019-08-27_SR1_results,0.5680000000000001
S1L2,D04,86363,0.647,saved-2019-08-27_SR1_results,0.5670000000000001
S1L2,D04,87264,0.645,saved-2019-08-27_SR1_results,0.5650000000000001
S1L2,D04,88164,0.647,saved-2019-08-27_SR1_results,0.5670000000000001
S1L2,D04,89065,0.647,saved-2019-08-27_SR1_results,0.5670000000000001
S1L2,D04,89966,0.645,saved-2019-08-27_SR1_results,0.5650000000000001
S1L2,D04,90868,0.648,saved-2019-08-27_SR1_results,0.5680000000000001
S1L2,D04,91768,0.648,saved-2019-08-27_SR1_results,0.5680000000000001
S1L2,D04,92660,0.648,saved-2019-08-27_SR1_results,0.5680000000000001
S1L2,D04,93559,0.646,saved-2019-08-27_SR1_results,0.5660000000000001
S1L2,D04,94460,0.645,saved-2019-08-27_SR1_results,0.5650000000000001
S1L2,D04,95362,0.647,saved-2019-08-27_SR1_results,0.5670000000000001
S1L2,D04,96262,0.645,saved-2019-08-27_SR1_results,0.5650000000000001
S1L2,D04,97163,0.645,saved-2019-08-27_SR1_results,0.5650000000000001
S1L2,D04,98064,0.646,saved-2019-08-27_SR1_results,0.5660000000000001
S1L2,D04,98965,0.649,saved-2019-08-27_SR1_results,0.5690000000000001
S1L2,D04,99865,0.647,saved-2019-08-27_SR1_results,0.5670000000000001
S1L2,D04,100767,0.647,saved-2019-08-27_SR1_results,0.5670000000000001
S1L2,D04,101667,0.648,saved-2019-08-27_SR1_results,0.5680000000000001
S1L2,D04,102567,0.646,saved-2019-08-27_SR1_results,0.5660000000000001
S1L2,D04,103469,0.648,saved-2019-08-27_SR1_results,0.5680000000000001
S1L2,D04,104359,0.645,saved-2019-08-27_SR1_results,0.5650000000000001
S1L2,D04,105260,0.644,saved-2019-08-27_SR1_results,0.5640000000000001
S1L2,D04,106161,0.648,saved-2019-08-27_SR1_results,0.5680000000000001
S1L2,D04,107062,0.646,saved-2019-08-27_SR1_results,0.5660000000000001
S1L2,D04,107962,0.647,saved-2019-08-27_SR1_results,0.5670000000000001
S1L2,D04,108863,0.65,saved-2019-08-27_SR1_results,0.5700000000000001
S1L2,D04,109764,0.65,saved-2019-08-27_SR1_results,0.5700000000000001
S1L2,D04,110665,0.648,saved-2019-08-27_SR1_results,0.5680000000000001
S1L2,D04,111564,0.648,saved-2019-08-27_SR1_results,0.5680000000000001
S1L2,D04,112465,0.647,saved-2019-08-27_SR1_results,0.5670000000000001
S1L2,D04,113366,0.646,saved-2019-08-27_SR1_results,0.5660000000000001
S1L2,D04,114267,0.647,saved-2019-08-27_SR1_results,0.5670000000000001
S1L2,D04,115167,0.647,saved-2019-08-27_SR1_results,0.5670000000000001
S1L2,D04,116058,0.648,saved-2019-08-27_SR1_results,0.5680000000000001
S1L2,D04,116959,0.648,saved-2019-08-27_SR1_results,0.5680000000000001
S1L2,D04,117859,0.649,saved-2019-08-27_SR1_results,0.5690000000000001
S1L2,D04,118760,0.649,saved-2019-08-27_SR1_results,0.5690000000000001
S1L2,D04,119661,0.648,saved-2019-08-27_SR1_results,0.5680000000000001
S1L2,D04,120562,0.65,saved-2019-08-27_SR1_results,0.5700000000000001
S1L2,D04,121463,0.649,saved-2019-08-27_SR1_results,0.5690000000000001
S1L2,D04,122364,0.65,saved-2019-08-27_SR1_results,0.5700000000000001
S1L2,D04,123264,0.649,saved-2019-08-27_SR1_results,0.5690000000000001
S1L2,D04,124165,0.649,saved-2019-08-27_SR1_results,0.5690000000000001
S1L2,D04,125066,0.649,saved-2019-08-27_SR1_results,0.5690000000000001
S1L2,D04,125966,0.649,saved-2019-08-27_SR1_results,0.5690000000000001
S1L2,D04,126866,0.65,saved-2019-08-27_SR1_results,0.5700000000000001
S1L2,D04,127758,0.649,saved-2019-08-27_SR1_results,0.5690000000000001
S1L2,D04,128658,0.649,saved-2019-08-27_SR1_results,0.5690000000000001
S1L2,D04,129560,0.65,saved-2019-08-27_SR1_results,0.5700000000000001
S1L2,D04,130460,0.651,saved-2019-08-27_SR1_results,0.5710000000000001
S1L2,D04,131361,0.651,saved-2019-08-27_SR1_results,0.5710000000000001
S1L2,D04,132261,0.65,saved-2019-08-27_SR1_results,0.5700000000000001
S1L2,D04,133164,0.653,saved-2019-08-27_SR1_results,0.5730000000000001
S1L2,D04,134064,0.653,saved-2019-08-27_SR1_results,0.5730000000000001
S1L2,D04,134963,0.65,saved-2019-08-27_SR1_results,0.5700000000000001
S1L2,D04,135865,0.652,saved-2019-08-27_SR1_results,0.5720000000000001
S1L2,D04,136765,0.654,saved-2019-08-27_SR1_results,0.5740000000000001
S1L2,D04,137667,0.653,saved-2019-08-27_SR1_results,0.5730000000000001
S1L2,D04,138568,0.655,saved-2019-08-27_SR1_results,0.5750000000000001
S1L2,D04,139469,0.653,saved-2019-08-27_SR1_results,0.5730000000000001
S1L2,D04,140359,0.654,saved-2019-08-27_SR1_results,0.5740000000000001
S1L2,D04,141261,0.654,saved-2019-08-27_SR1_results,0.5740000000000001
S1L2,D04,142161,0.655,saved-2019-08-27_SR1_results,0.5750000000000001
S1L2,D04,143061,0.654,saved-2019-08-27_SR1_results,0.5740000000000001
S1L2,D04,143963,0.655,saved-2019-08-27_SR1_results,0.5750000000000001
S1L2,D04,144863,0.655,saved-2019-08-27_SR1_results,0.5750000000000001
S1L2,D04,145764,0.656,saved-2019-08-27_SR1_results,0.5760000000000001
S1L2,D04,146665,0.657,saved-2019-08-27_SR1_results,0.5770000000000001
S1L2,D04,147565,0.654,saved-2019-08-27_SR1_results,0.5740000000000001
S1L2,D04,148466,0.657,saved-2019-08-27_SR1_results,0.5770000000000001
S1L2,D04,149367,0.657,saved-2019-08-27_SR1_results,0.5770000000000001
S1L2,D04,150268,0.658,saved-2019-08-27_SR1_results,0.5780000000000001
S1L2,D04,151168,0.656,saved-2019-08-27_SR1_results,0.5760000000000001
S1L2,D04,152060,0.657,saved-2019-08-27_SR1_results,0.5770000000000001
S1L2,D04,152960,0.657,saved-2019-08-27_SR1_results,0.5770000000000001
S1L2,D04,153860,0.658,saved-2019-08-27_SR1_results,0.5780000000000001
S1L2,D04,154762,0.657,saved-2019-08-27_SR1_results,0.5770000000000001
S1L2,D04,155662,0.656,saved-2019-08-27_SR1_results,0.5760000000000001
S1L2,D04,156563,0.658,saved-2019-08-27_SR1_results,0.5780000000000001
S1L2,D04,157464,0.658,saved-2019-08-27_SR1_results,0.5780000000000001
S1L2,D04,158365,0.66,saved-2019-08-27_SR1_results,0.5800000000000001
S1L2,D04,159265,0.658,saved-2019-08-27_SR1_results,0.5780000000000001
S1L2,D04,160166,0.659,saved-2019-08-27_SR1_results,0.5790000000000001
S1L2,D04,161067,0.66,saved-2019-08-27_SR1_results,0.5800000000000001
S1L2,D04,161968,0.658,saved-2019-08-27_SR1_results,0.5780000000000001
S1L2,D04,162868,0.658,saved-2019-08-27_SR1_results,0.5780000000000001
S1L2,D04,163760,0.661,saved-2019-08-27_SR1_results,0.5810000000000001
S1L2,D04,164660,0.661,saved-2019-08-27_SR1_results,0.5810000000000001
S1L2,D04,165560,0.66,saved-2019-08-27_SR1_results,0.5800000000000001
S1L2,D04,166462,0.661,saved-2019-08-27_SR1_results,0.5810000000000001
S1L2,D04,167362,0.661,saved-2019-08-27_SR1_results,0.5810000000000001
S1L2,D04,168263,0.659,saved-2019-08-27_SR1_results,0.5790000000000001
S1L2,D04,169162,0.662,saved-2019-08-27_SR1_results,0.5820000000000001
S1L2,D04,170064,0.661,saved-2019-08-27_SR1_results,0.5810000000000001
S1L2,D04,170964,0.662,saved-2019-08-27_SR1_results,0.5820000000000001
S1L2,D04,171865,0.662,saved-2019-08-27_SR1_results,0.5820000000000001
S1L2,D05,0,0.08,saved-2019-08-27_SR1_results,0
S1L2,D05,861,0.081,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L2,D05,1763,0.081,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L2,D05,2663,0.081,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L2,D05,3563,0.082,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L2,D05,4465,0.082,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L2,D05,5365,0.082,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L2,D05,6266,0.083,saved-2019-08-27_SR1_results,0.0030000000000000027
S1L2,D05,7166,0.084,saved-2019-08-27_SR1_results,0.0040000000000000036
S1L2,D05,8068,0.085,saved-2019-08-27_SR1_results,0.0050000000000000044
S1L2,D05,8958,0.086,saved-2019-08-27_SR1_results,0.0059999999999999915
S1L2,D05,9860,0.087,saved-2019-08-27_SR1_results,0.006999999999999992
S1L2,D05,10760,0.089,saved-2019-08-27_SR1_results,0.008999999999999994
S1L2,D05,11660,0.09,saved-2019-08-27_SR1_results,0.009999999999999995
S1L2,D05,12561,0.092,saved-2019-08-27_SR1_results,0.011999999999999997
S1L2,D05,13462,0.095,saved-2019-08-27_SR1_results,0.015
S1L2,D05,14363,0.098,saved-2019-08-27_SR1_results,0.018000000000000002
S1L2,D05,15263,0.101,saved-2019-08-27_SR1_results,0.021000000000000005
S1L2,D05,16164,0.105,saved-2019-08-27_SR1_results,0.024999999999999994
S1L2,D05,17065,0.109,saved-2019-08-27_SR1_results,0.028999999999999998
S1L2,D05,17966,0.114,saved-2019-08-27_SR1_results,0.034
S1L2,D05,18867,0.119,saved-2019-08-27_SR1_results,0.03899999999999999
S1L2,D05,19767,0.127,saved-2019-08-27_SR1_results,0.047
S1L2,D05,20657,0.132,saved-2019-08-27_SR1_results,0.052000000000000005
S1L2,D05,21559,0.14,saved-2019-08-27_SR1_results,0.06000000000000001
S1L2,D05,22459,0.147,saved-2019-08-27_SR1_results,0.06699999999999999
S1L2,D05,23360,0.157,saved-2019-08-27_SR1_results,0.077
S1L2,D05,24261,0.169,saved-2019-08-27_SR1_results,0.08900000000000001
S1L2,D05,25162,0.175,saved-2019-08-27_SR1_results,0.09499999999999999
S1L2,D05,26062,0.177,saved-2019-08-27_SR1_results,0.09699999999999999
S1L2,D05,26963,0.176,saved-2019-08-27_SR1_results,0.09599999999999999
S1L2,D05,27864,0.176,saved-2019-08-27_SR1_results,0.09599999999999999
S1L2,D05,28765,0.18,saved-2019-08-27_SR1_results,0.09999999999999999
S1L2,D05,29666,0.187,saved-2019-08-27_SR1_results,0.107
S1L2,D05,30566,0.195,saved-2019-08-27_SR1_results,0.115
S1L2,D05,31467,0.206,saved-2019-08-27_SR1_results,0.126
S1L2,D05,32358,0.219,saved-2019-08-27_SR1_results,0.139
S1L2,D05,33259,0.243,saved-2019-08-27_SR1_results,0.16299999999999998
S1L2,D05,34159,0.255,saved-2019-08-27_SR1_results,0.175
S1L2,D05,35061,0.262,saved-2019-08-27_SR1_results,0.182
S1L2,D05,35962,0.284,saved-2019-08-27_SR1_results,0.20399999999999996
S1L2,D05,36861,0.311,saved-2019-08-27_SR1_results,0.23099999999999998
S1L2,D05,37763,0.368,saved-2019-08-27_SR1_results,0.288
S1L2,D05,38663,0.425,saved-2019-08-27_SR1_results,0.345
S1L2,D05,39565,0.474,saved-2019-08-27_SR1_results,0.39399999999999996
S1L2,D05,40464,0.511,saved-2019-08-27_SR1_results,0.431
S1L2,D05,41366,0.543,saved-2019-08-27_SR1_results,0.463
S1L2,D05,42266,0.569,saved-2019-08-27_SR1_results,0.48899999999999993
S1L2,D05,43168,0.597,saved-2019-08-27_SR1_results,0.517
S1L2,D05,44068,0.619,saved-2019-08-27_SR1_results,0.539
S1L2,D05,44959,0.639,saved-2019-08-27_SR1_results,0.559
S1L2,D05,45859,0.656,saved-2019-08-27_SR1_results,0.5760000000000001
S1L2,D05,46761,0.672,saved-2019-08-27_SR1_results,0.5920000000000001
S1L2,D05,47660,0.677,saved-2019-08-27_SR1_results,0.5970000000000001
S1L2,D05,48561,0.677,saved-2019-08-27_SR1_results,0.5970000000000001
S1L2,D05,49464,0.679,saved-2019-08-27_SR1_results,0.5990000000000001
S1L2,D05,50364,0.679,saved-2019-08-27_SR1_results,0.5990000000000001
S1L2,D05,51264,0.676,saved-2019-08-27_SR1_results,0.5960000000000001
S1L2,D05,52166,0.673,saved-2019-08-27_SR1_results,0.5930000000000001
S1L2,D05,53066,0.672,saved-2019-08-27_SR1_results,0.5920000000000001
S1L2,D05,53966,0.667,saved-2019-08-27_SR1_results,0.5870000000000001
S1L2,D05,54866,0.666,saved-2019-08-27_SR1_results,0.5860000000000001
S1L2,D05,55767,0.663,saved-2019-08-27_SR1_results,0.5830000000000001
S1L2,D05,56658,0.66,saved-2019-08-27_SR1_results,0.5800000000000001
S1L2,D05,57559,0.657,saved-2019-08-27_SR1_results,0.5770000000000001
S1L2,D05,58460,0.655,saved-2019-08-27_SR1_results,0.5750000000000001
S1L2,D05,59361,0.652,saved-2019-08-27_SR1_results,0.5720000000000001
S1L2,D05,60261,0.649,saved-2019-08-27_SR1_results,0.5690000000000001
S1L2,D05,61161,0.648,saved-2019-08-27_SR1_results,0.5680000000000001
S1L2,D05,62063,0.643,saved-2019-08-27_SR1_results,0.5630000000000001
S1L2,D05,62963,0.645,saved-2019-08-27_SR1_results,0.5650000000000001
S1L2,D05,63864,0.639,saved-2019-08-27_SR1_results,0.559
S1L2,D05,64765,0.637,saved-2019-08-27_SR1_results,0.557
S1L2,D05,65666,0.638,saved-2019-08-27_SR1_results,0.558
S1L2,D05,66566,0.637,saved-2019-08-27_SR1_results,0.557
S1L2,D05,67467,0.639,saved-2019-08-27_SR1_results,0.559
S1L2,D05,68358,0.637,saved-2019-08-27_SR1_results,0.557
S1L2,D05,69259,0.638,saved-2019-08-27_SR1_results,0.558
S1L2,D05,70160,0.638,saved-2019-08-27_SR1_results,0.558
S1L2,D05,71060,0.638,saved-2019-08-27_SR1_results,0.558
S1L2,D05,71961,0.643,saved-2019-08-27_SR1_results,0.5630000000000001
S1L2,D05,72862,0.643,saved-2019-08-27_SR1_results,0.5630000000000001
S1L2,D05,73763,0.642,saved-2019-08-27_SR1_results,0.562
S1L2,D05,74663,0.641,saved-2019-08-27_SR1_results,0.561
S1L2,D05,75565,0.643,saved-2019-08-27_SR1_results,0.5630000000000001
S1L2,D05,76465,0.643,saved-2019-08-27_SR1_results,0.5630000000000001
S1L2,D05,77365,0.638,saved-2019-08-27_SR1_results,0.558
S1L2,D05,78267,0.642,saved-2019-08-27_SR1_results,0.562
S1L2,D05,79167,0.642,saved-2019-08-27_SR1_results,0.562
S1L2,D05,80058,0.64,saved-2019-08-27_SR1_results,0.56
S1L2,D05,80959,0.64,saved-2019-08-27_SR1_results,0.56
S1L2,D05,81860,0.635,saved-2019-08-27_SR1_results,0.555
S1L2,D05,82760,0.634,saved-2019-08-27_SR1_results,0.554
S1L2,D05,83661,0.635,saved-2019-08-27_SR1_results,0.555
S1L2,D05,84562,0.636,saved-2019-08-27_SR1_results,0.556
S1L2,D05,85462,0.636,saved-2019-08-27_SR1_results,0.556
S1L2,D05,86363,0.635,saved-2019-08-27_SR1_results,0.555
S1L2,D05,87264,0.633,saved-2019-08-27_SR1_results,0.553
S1L2,D05,88164,0.637,saved-2019-08-27_SR1_results,0.557
S1L2,D05,89065,0.635,saved-2019-08-27_SR1_results,0.555
S1L2,D05,89966,0.635,saved-2019-08-27_SR1_results,0.555
S1L2,D05,90868,0.638,saved-2019-08-27_SR1_results,0.558
S1L2,D05,91768,0.637,saved-2019-08-27_SR1_results,0.557
S1L2,D05,92660,0.636,saved-2019-08-27_SR1_results,0.556
S1L2,D05,93559,0.637,saved-2019-08-27_SR1_results,0.557
S1L2,D05,94460,0.634,saved-2019-08-27_SR1_results,0.554
S1L2,D05,95362,0.637,saved-2019-08-27_SR1_results,0.557
S1L2,D05,96262,0.638,saved-2019-08-27_SR1_results,0.558
S1L2,D05,97163,0.639,saved-2019-08-27_SR1_results,0.559
S1L2,D05,98064,0.643,saved-2019-08-27_SR1_results,0.5630000000000001
S1L2,D05,98965,0.644,saved-2019-08-27_SR1_results,0.5640000000000001
S1L2,D05,99865,0.643,saved-2019-08-27_SR1_results,0.5630000000000001
S1L2,D05,100767,0.641,saved-2019-08-27_SR1_results,0.561
